time,Open,High,Low,Close,Volume,spread
2026-04-13 06:00:00+00:00,1.16875,1.1688399999999999,1.16848,1.16871,991,18
2026-04-13 07:00:00+00:00,1.16872,1.16892,1.16849,1.16852,878,18
2026-04-13 08:00:00+00:00,1.16853,1.16883,1.1682299999999999,1.16867,1797,18
2026-04-13 09:00:00+00:00,1.16869,1.1694,1.16771,1.1684700000000001,2749,18
2026-04-13 10:00:00+00:00,1.16846,1.16992,1.16846,1.16961,2299,18
2026-04-13 11:00:00+00:00,1.16962,1.16962,1.16826,1.16852,2508,18
2026-04-13 12:00:00+00:00,1.16852,1.16916,1.16829,1.16853,2073,18
2026-04-13 13:00:00+00:00,1.16853,1.16942,1.16816,1.16926,1625,18
2026-04-13 14:00:00+00:00,1.16928,1.16988,1.16801,1.16808,2724,18
2026-04-13 15:00:00+00:00,1.16809,1.16982,1.16797,1.16975,3131,18
2026-04-13 16:00:00+00:00,1.16976,1.17112,1.16955,1.17043,4811,18
2026-04-13 17:00:00+00:00,1.17044,1.17196,1.16995,1.17094,4940,18
2026-04-13 18:00:00+00:00,1.17093,1.17117,1.17017,1.17088,3473,18
2026-04-13 19:00:00+00:00,1.17088,1.17306,1.17061,1.17242,5325,18
2026-04-13 20:00:00+00:00,1.17241,1.1736900000000001,1.17239,1.17326,2742,18
2026-04-13 21:00:00+00:00,1.17327,1.17645,1.17327,1.17636,3493,18
2026-04-13 22:00:00+00:00,1.17635,1.17641,1.17531,1.17593,2413,18
2026-04-13 23:00:00+00:00,1.17595,1.17622,1.17558,1.17572,1327,18
2026-04-14 00:00:00+00:00,1.17568,1.17577,1.17499,1.17533,378,30
2026-04-14 01:00:00+00:00,1.1752799999999999,1.17637,1.17524,1.17605,934,18
2026-04-14 02:00:00+00:00,1.17605,1.17659,1.17601,1.17658,642,18
2026-04-14 03:00:00+00:00,1.17658,1.17671,1.17601,1.17654,1285,18
2026-04-14 04:00:00+00:00,1.17654,1.17669,1.17587,1.17592,1548,18
2026-04-14 05:00:00+00:00,1.17592,1.1761300000000001,1.17553,1.17598,1054,18
2026-04-14 06:00:00+00:00,1.17598,1.1767400000000001,1.17582,1.1766,865,18
2026-04-14 07:00:00+00:00,1.17659,1.1769,1.17637,1.17659,514,18
2026-04-14 08:00:00+00:00,1.17657,1.17687,1.17585,1.17633,1547,18
2026-04-14 09:00:00+00:00,1.17635,1.17774,1.17572,1.1777199999999999,2736,18
2026-04-14 10:00:00+00:00,1.17773,1.17959,1.17765,1.1779,4661,18
2026-04-14 11:00:00+00:00,1.17789,1.17836,1.17741,1.17818,2722,18
2026-04-14 12:00:00+00:00,1.17819,1.17916,1.1781,1.17879,2257,18
2026-04-14 13:00:00+00:00,1.17878,1.1798,1.17874,1.17957,2561,18
2026-04-14 14:00:00+00:00,1.17956,1.18052,1.17945,1.17985,2786,18
2026-04-14 15:00:00+00:00,1.1799,1.18049,1.1791800000000001,1.18036,4462,18
2026-04-14 16:00:00+00:00,1.18037,1.18067,1.17926,1.17984,4307,18
2026-04-14 17:00:00+00:00,1.17984,1.18103,1.17924,1.18079,4859,18
2026-04-14 18:00:00+00:00,1.1807699999999999,1.1807699999999999,1.17866,1.17895,4907,18
2026-04-14 19:00:00+00:00,1.1789399999999999,1.17962,1.17874,1.17932,2028,18
2026-04-14 20:00:00+00:00,1.17932,1.17986,1.17909,1.17948,1607,18
2026-04-14 21:00:00+00:00,1.17947,1.1796,1.17896,1.17921,2592,18
2026-04-14 22:00:00+00:00,1.1792,1.17945,1.17897,1.1791,1084,18
2026-04-14 23:00:00+00:00,1.17911,1.17949,1.17905,1.17933,1064,18
2026-04-15 00:00:00+00:00,1.17923,1.17937,1.17855,1.17886,159,27
2026-04-15 01:00:00+00:00,1.17888,1.17981,1.17883,1.17943,957,18
2026-04-15 02:00:00+00:00,1.1794,1.1801,1.17934,1.17973,1346,18
2026-04-15 03:00:00+00:00,1.17974,1.1797900000000001,1.17884,1.17932,2176,18
2026-04-15 04:00:00+00:00,1.17931,1.1796,1.17888,1.17898,2052,18
2026-04-15 05:00:00+00:00,1.17899,1.179,1.17779,1.17825,1351,18
2026-04-15 06:00:00+00:00,1.17826,1.17884,1.17794,1.17862,873,18
2026-04-15 07:00:00+00:00,1.17861,1.17886,1.17854,1.17877,640,18
2026-04-15 08:00:00+00:00,1.17878,1.17974,1.17875,1.17912,1628,18
2026-04-15 09:00:00+00:00,1.17911,1.17985,1.17829,1.1783299999999999,2646,18
2026-04-15 10:00:00+00:00,1.1783299999999999,1.17895,1.17818,1.17848,3037,18
2026-04-15 11:00:00+00:00,1.17846,1.17945,1.17844,1.17884,2086,18
2026-04-15 12:00:00+00:00,1.17885,1.17906,1.17744,1.17807,3794,18
2026-04-15 13:00:00+00:00,1.17807,1.17856,1.1771099999999999,1.1776,4037,18
2026-04-15 14:00:00+00:00,1.17761,1.17835,1.17722,1.17822,2925,18
2026-04-15 15:00:00+00:00,1.17821,1.17919,1.17763,1.17872,3148,18
2026-04-15 16:00:00+00:00,1.17872,1.17966,1.17832,1.1787,4066,18
2026-04-15 17:00:00+00:00,1.17871,1.17994,1.17835,1.17958,3918,18
2026-04-15 18:00:00+00:00,1.17957,1.18071,1.17938,1.17972,3871,18
2026-04-15 19:00:00+00:00,1.17971,1.18017,1.17965,1.18,2180,18
2026-04-15 20:00:00+00:00,1.17999,1.18011,1.1791800000000001,1.1794,1922,18
2026-04-15 21:00:00+00:00,1.1794,1.1801,1.1792799999999999,1.17995,2392,18
2026-04-15 22:00:00+00:00,1.17994,1.18039,1.17977,1.1798899999999999,1511,18
2026-04-15 23:00:00+00:00,1.17991,1.17999,1.17944,1.17975,964,18
2026-04-16 00:00:00+00:00,1.17978,1.18002,1.1795200000000001,1.17957,368,31
2026-04-16 01:00:00+00:00,1.17957,1.18021,1.17957,1.1801599999999999,659,18
2026-04-16 02:00:00+00:00,1.18019,1.18069,1.18017,1.18057,397,18
2026-04-16 03:00:00+00:00,1.18058,1.18075,1.18018,1.18064,1149,18
2026-04-16 04:00:00+00:00,1.18061,1.18084,1.17959,1.18015,1528,18
2026-04-16 05:00:00+00:00,1.1801599999999999,1.18166,1.18011,1.1816200000000001,1569,18
2026-04-16 06:00:00+00:00,1.18161,1.18229,1.18112,1.1812,1589,18
2026-04-16 07:00:00+00:00,1.1812,1.18122,1.18073,1.18085,904,18
2026-04-16 08:00:00+00:00,1.18086,1.18093,1.1802,1.18035,1289,18
2026-04-16 09:00:00+00:00,1.18035,1.18059,1.17925,1.18023,2308,18
2026-04-16 10:00:00+00:00,1.18025,1.18041,1.179,1.17906,3333,18
2026-04-16 11:00:00+00:00,1.17905,1.1793,1.17755,1.17852,3100,18
2026-04-16 12:00:00+00:00,1.17851,1.1786699999999999,1.1776,1.17787,2529,18
2026-04-16 13:00:00+00:00,1.17786,1.17794,1.17716,1.17789,1755,18
2026-04-16 14:00:00+00:00,1.17792,1.17878,1.17791,1.17831,2317,18
